28.470000,0,0,0
28.480000,0,0,0
28.490000,0,0,0
28.500000,0,0,0
28.510000,0,0,0
28.521000,0,0,0
28.531000,0,0,0
28.541000,0,0,0
28.551000,0,0,0
28.561000,0,0,0
28.571000,0,0,0
28.581000,0,0,0
28.592000,0,0,0
28.602000,0,0,0
28.612000,0,0,0
28.622000,0,0,0
28.632000,0,0,0
28.642000,0,0,0
28.652000,0,0,0
28.663000,0,0,0
28.673000,0,0,0
28.683000,0,0,0
28.693000,0,0,0
28.703000,0,0,0
28.713000,0,0,0
28.724000,0,0,0
28.734000,0,0,0
28.744000,0,0,0
28.754000,0,0,0
28.764000,0,0,0
28.774000,0,0,0
28.784000,0,0,0
28.795000,0,0,0
28.805000,0,0,0
28.815000,0,0,0
28.825000,0,0,0
28.835000,0,0,0
28.845000,0,0,0
28.855000,0,0,0
28.866000,0,0,0
28.876000,0,0,0
28.886000,0,0,0
28.896000,0,0,0
28.906000,0,0,0
28.916000,0,0,0
28.926000,0,0,0
28.937000,0,0,0
28.947000,0,0,0
28.957000,0,0,0
28.967000,0,0,0
28.977000,0,0,0
28.987000,0,0,0
28.997000,0,0,0
29.008000,0,0,0
29.018000,0,0,0
29.028000,0,0,0
29.038000,0,0,0
29.048000,0,0,0
29.058000,0,0,0
29.068000,0,0,0
29.079000,0,0,0
29.089000,0,0,0
29.099000,0,0,0
29.109000,0,0,0
29.119000,0,0,0
29.129000,0,0,0
29.139000,0,0,0
29.150000,0,0,0
29.160000,0,0,0
29.170000,0,0,0
29.180000,0,0,0
29.190000,0,0,0
29.200000,0,0,0
29.210000,0,0,0
29.221000,0,0,0
29.231000,0,0,0
29.241000,0,0,0
29.251000,0,0,0
29.261000,0,0,0
29.271000,0,0,0
29.281000,0,0,0
29.292000,0,0,0
29.302000,0,0,0
29.312000,0,0,0
29.322000,0,0,0
29.332000,0,0,0
29.342000,0,0,0
29.353000,0,0,0
29.363000,0,0,0
29.373000,0,0,0
29.383000,0,0,0
29.393000,0,0,0
29.403000,0,0,0
29.413000,0,0,0
29.424000,0,0,0
29.434000,0,0,0
29.444000,0,0,0
29.454000,0,0,0
29.464000,0,0,0
29.474000,0,0,0
29.484000,0,0,0
29.495000,0,0,0
29.505000,0,0,0
29.515000,0,0,0
29.525000,0,0,0
29.535000,0,0,0
29.545000,0,0,0
29.555000,0,0,0
29.566000,0,0,0
29.576000,0,0,0
29.586000,0,0,0
29.596000,0,0,0
29.606000,0,0,0
29.616000,0,0,0
29.626000,0,0,0
29.637000,0,0,0
29.647000,0,0,0
29.657000,0,0,0
29.667000,0,0,0
29.677000,0,0,0
29.687000,0,0,0
29.697000,0,0,0
29.708000,0,0,0
29.718000,0,0,0
29.728000,0,0,0
29.738000,0,0,0
29.748000,0,0,0
29.758000,0,0,0
29.768000,0,0,0
29.779000,0,0,0
29.789000,0,0,0
29.799000,0,0,0
29.809000,0,0,0
29.819000,0,0,0
29.829000,0,0,0
29.840000,0,0,0
29.850000,0,0,0
29.860000,0,0,0
29.870000,0,0,0
29.880000,0,0,0
29.890000,0,0,0
29.900000,0,0,0
29.911000,0,0,0
29.921000,0,0,0
29.931000,0,0,0
29.941000,0,0,0
29.951000,0,0,0
29.961000,0,0,0
29.971000,0,0,0
29.982000,0,0,0
29.992000,0,0,0
30.002000,0,0,0
30.012000,0,0,0
30.022000,0,0,0
30.032000,0,0,0
30.042000,0,0,0
30.053000,0,0,0
30.063000,0,0,0
30.073000,0,0,0
30.083000,0,0,0
30.093000,0,0,0
30.103000,0,0,0
30.113000,0,0,0
30.124000,0,0,0
30.134000,0,0,0
30.144000,0,0,0
30.154000,0,0,0
30.164000,0,0,0
30.174000,0,0,0
30.184000,0,0,0
30.195000,0,0,0
30.205000,0,0,0
30.215000,0,0,0
30.225000,0,0,0
30.235000,0,0,0
30.245000,0,0,0
30.255000,0,0,0
30.266000,0,0,0
30.276000,0,0,0
30.286000,0,0,0
30.296000,0,0,0
30.306000,0,0,0
30.316000,0,0,0
30.326000,0,0,0
30.337000,0,0,0
30.347000,0,0,0
30.357000,0,0,0
30.367000,0,0,0
30.377000,0,0,0
30.387000,0,0,0
30.397000,0,0,0
30.408000,0,0,0
30.418000,0,0,0
30.428000,0,0,0
30.438000,0,0,0
30.448000,0,0,0
30.458000,0,0,0
30.468000,0,0,0
30.479000,0,0,0
30.489000,0,0,0
30.499000,0,0,0
30.509000,0,0,0
30.519000,0,0,0
30.529000,0,0,0
30.539000,0,0,0
30.550000,0,0,0
30.560000,0,0,0
30.570000,0,0,0
30.580000,0,0,0
30.590000,0,0,0
30.600000,0,0,0
30.610000,0,0,0
30.621000,0,0,0
30.631000,0,0,0
30.641000,0,0,0
30.651000,0,0,0
30.661000,0,0,0
30.671000,0,0,0
30.681000,0,0,0
30.692000,0,0,0
30.702000,0,0,0
30.712000,0,0,0
30.722000,0,0,0
30.732000,0,0,0
30.742000,0,0,0
30.752000,0,0,0
30.763000,0,0,0
30.773000,0,0,0
30.783000,0,0,0
30.793000,0,0,0
30.803000,0,0,0
30.813000,0,0,0
30.823000,0,0,0
30.834000,0,0,0
30.844000,0,0,0
30.854000,0,0,0
30.864000,0,0,0
30.874000,0,0,0
30.884000,0,0,0
30.894000,0,0,0
30.905000,0,0,0
30.915000,0,0,0
30.925000,0,0,0
30.935000,0,0,0
30.945000,0,0,0
30.955000,0,0,0
30.966000,0,0,0
30.976000,0,0,0
30.986000,0,0,0
30.996000,0,0,0
31.006000,0,0,0
31.016000,0,0,0
31.026000,0,0,0
31.037000,0,0,0
31.047000,0,0,0
31.057000,0,0,0
31.067000,0,0,0
31.077000,0,0,0
31.087000,0,0,0
31.097000,0,0,0
31.108000,0,0,0
31.118000,0,0,0
31.128000,0,0,0
31.138000,0,0,0
31.148000,0,0,0
31.158000,0,0,0
31.168000,0,0,0
31.179000,0,0,0
31.189000,0,0,0
31.199000,0,0,0
31.209000,0,0,0
31.219000,0,0,0
31.229000,0,0,0
31.239000,0,0,0
31.250000,0,0,0
31.260000,0,0,0
31.270000,0,0,0
31.280000,0,0,0
31.290000,0,0,0
31.300000,0,0,0
31.310000,0,0,0
31.321000,0,0,0
31.331000,0,0,0
31.341000,0,0,0
31.351000,0,0,0
31.361000,0,0,0
31.371000,0,0,0
31.381000,0,0,0
31.392000,0,0,0
31.402000,0,0,0
31.412000,0,0,0
31.422000,0,0,0
31.432000,0,0,0
31.442000,0,0,0
31.452000,0,0,0
31.463000,0,0,0
31.473000,0,0,0
31.483000,0,0,0
31.493000,0,0,0
31.503000,0,0,0
31.513000,0,0,0
31.523000,0,0,0
31.534000,0,0,0
31.544000,0,0,0
31.554000,0,0,0
31.564000,0,0,0
31.574000,0,0,0
31.584000,0,0,0
31.595000,0,0,0
31.605000,0,0,0
31.615000,0,0,0
31.625000,0,0,0
31.635000,0,0,0
31.645000,0,0,0
31.655000,0,0,0
31.666000,0,0,0
31.676000,0,0,0
31.686000,0,0,0
31.696000,0,0,0
31.706000,0,0,0
31.716000,0,0,0
31.726000,0,0,0
31.737000,0,0,0
31.747000,0,0,0
31.757000,0,0,0
31.767000,0,0,0
31.777000,0,0,0
31.787000,0,0,0
31.797000,0,0,0
31.808000,0,0,0
31.818000,0,0,0
31.828000,0,0,0
31.838000,0,0,0
31.848000,0,0,0
31.858000,0,0,0
31.868000,0,0,0
31.879000,0,0,0
31.889000,0,0,0
31.899000,0,0,0
31.909000,0,0,0
31.919000,0,0,0
31.929000,0,0,0
31.939000,0,0,0
31.950000,0,0,0
31.960000,0,0,0
31.970000,0,0,0
31.980000,0,0,0
31.990000,0,0,0
32.000000,0,0,0
32.010000,0,0,0
32.021000,0,0,0
32.031000,0,0,0
32.041000,0,0,0
32.051000,0,0,0
32.061000,0,0,0
32.071000,0,0,0
32.081000,0,0,0
32.092000,0,0,0
32.102000,0,0,0
32.112000,0,0,0
32.122000,0,0,0
32.132000,0,0,0
32.142000,0,0,0
32.152000,0,0,0
32.163000,0,0,0
32.173000,0,0,0
32.183000,0,0,0
32.193000,0,0,0
32.203000,0,0,0
32.213000,0,0,0
32.224000,0,0,0
32.234000,0,0,0
32.244000,0,0,0
32.254000,0,0,0
32.264000,0,0,0
32.274000,0,0,0
32.284000,0,0,0
32.295000,0,0,0
32.305000,0,0,0
32.315000,0,0,0
32.325000,0,0,0
32.335000,0,0,0
32.345000,0,0,0
32.355000,0,0,0
32.366000,0,0,0
32.376000,0,0,0
32.386000,0,0,0
32.396000,0,0,0
32.406000,0,0,0
32.416000,0,0,0
32.426000,0,0,0
32.437000,0,0,0
32.447000,0,0,0
32.457000,0,0,0
32.467000,0,0,0
32.477000,0,0,0
32.487000,0,0,0
32.497000,0,0,0
32.508000,0,0,0
32.518000,0,0,0
32.528000,0,0,0
32.538000,0,0,0
32.548000,0,0,0
32.558000,0,0,0
32.568000,0,0,0
32.579000,0,0,0
32.589000,0,0,0
32.599000,0,0,0
32.609000,0,0,0
32.619000,0,0,0
32.629000,0,0,0
32.640000,0,0,0
32.650000,0,0,0
32.660000,0,0,0
32.670000,0,0,0
32.680000,0,0,0
32.690000,0,0,0
32.700000,0,0,0
32.711000,0,0,0
32.721000,0,0,0
32.731000,0,0,0
32.741000,0,0,0
32.751000,0,0,0
32.761000,0,0,0
32.771000,0,0,0
32.782000,0,0,0
32.792000,0,0,0
32.802000,0,0,0
32.812000,0,0,0
32.822000,0,0,0
32.832000,0,0,0
32.842000,0,0,0
32.853000,0,0,0
32.863000,0,0,0
32.873000,0,0,0
32.883000,0,0,0
32.893000,0,0,0
32.903000,0,0,0
32.913000,0,0,0
32.924000,0,0,0
32.934000,0,0,0
32.944000,0,0,0
32.954000,0,0,0
32.964000,0,0,0
32.974000,0,0,0
32.985000,0,0,0
32.995000,0,0,0
33.005000,0,0,0
33.015000,0,0,0
33.025000,0,0,0
33.035000,0,0,0
33.045000,0,0,0
33.056000,0,0,0
33.066000,0,0,0
33.076000,0,0,0
33.086000,0,0,0
33.096000,0,0,0
33.106000,0,0,0
33.116000,0,0,0
33.127000,0,0,0
33.137000,0,0,0
33.147000,0,0,0
33.157000,0,0,0
33.167000,0,0,0
33.177000,0,0,0
33.187000,0,0,0
33.198000,0,0,0
33.208000,0,0,0
33.218000,0,0,0
33.228000,0,0,0
33.238000,0,0,0
33.248000,0,0,0
33.258000,0,0,0
33.269000,0,0,0
33.279000,0,0,0
33.289000,0,0,0
33.299000,0,0,0
33.309000,0,0,0
33.319000,0,0,0
33.329000,0,0,0
33.340000,0,0,0
33.350000,0,0,0
33.360000,0,0,0
33.370000,0,0,0
33.380000,0,0,0
33.390000,0,0,0
33.401000,0,0,0
33.411000,0,0,0
33.421000,0,0,0
33.431000,0,0,0
33.441000,0,0,0
33.451000,0,0,0
33.461000,0,0,0
33.472000,0,0,0
33.482000,0,0,0
33.492000,0,0,0
33.502000,0,0,0
33.512000,0,0,0
33.522000,0,0,0
33.532000,0,0,0
33.543000,0,0,0
33.553000,0,0,0
33.563000,0,0,0
33.573000,0,0,0
33.583000,0,0,0
33.593000,0,0,0
33.603000,0,0,0
33.614000,0,0,0
33.624000,0,0,0
33.634000,0,0,0
33.644000,0,0,0
33.654000,0,0,0
33.664000,0,0,0
33.674000,0,0,0
33.685000,0,0,0
33.695000,0,0,0
33.705000,0,0,0
33.715000,0,0,0
33.725000,0,0,0
33.735000,0,0,0
33.745000,0,0,0
33.756000,0,0,0
33.766000,0,0,0
33.776000,0,0,0
33.786000,0,0,0
33.796000,0,0,0
33.806000,0,0,0
33.817000,0,0,0
33.827000,0,0,0
33.837000,0,0,0
33.847000,0,0,0
33.857000,0,0,0
33.867000,0,0,0
33.877000,0,0,0
33.888000,0,0,0
33.898000,0,0,0
33.908000,0,0,0
33.918000,0,0,0
33.928000,0,0,0
33.938000,0,0,0
33.948000,0,0,0
33.959000,0,0,0
33.969000,0,0,0
33.979000,0,0,0
33.989000,0,0,0
33.999000,0,0,0
34.009000,0,0,0
34.019000,0,0,0
34.030000,0,0,0
34.040000,0,0,0
34.050000,0,0,0
34.060000,0,0,0
34.070000,0,0,0
34.080000,0,0,0
34.090000,0,0,0
34.101000,0,0,0
34.111000,0,0,0
34.121000,0,0,0
34.131000,0,0,0
34.141000,0,0,0
34.151000,0,0,0
34.161000,0,0,0
34.172000,0,0,0
34.182000,0,0,0
34.192000,0,0,0
34.202000,0,0,0
34.212000,0,0,0
34.222000,0,0,0
34.232000,0,0,0
34.243000,0,0,0
34.253000,0,0,0
34.263000,0,0,0
34.273000,0,0,0
34.283000,0,0,0
34.293000,0,0,0
34.303000,0,0,0
34.314000,0,0,0
34.324000,0,0,0
34.334000,0,0,0
34.344000,0,0,0
34.354000,0,0,0
34.364000,0,0,0
34.375000,0,0,0
34.385000,0,0,0
34.395000,0,0,0
34.405000,0,0,0
34.415000,0,0,0
34.425000,0,0,0
34.435000,0,0,0
34.446000,0,0,0
34.456000,0,0,0
34.466000,0,0,0
34.476000,0,0,0
34.486000,0,0,0
34.496000,0,0,0
34.506000,0,0,0
34.517000,0,0,0
34.527000,0,0,0
34.537000,0,0,0
34.547000,0,0,0
34.557000,0,0,0
34.567000,0,0,0
34.577000,0,0,0
34.588000,0,0,0
34.598000,0,0,0
34.608000,0,0,0
34.618000,0,0,0
34.628000,0,0,0
34.638000,0,0,0
34.648000,0,0,0
34.659000,0,0,0
34.669000,0,0,0
34.679000,0,0,0
34.689000,0,0,0
34.699000,0,0,0
34.709000,0,0,0
34.719000,0,0,0
34.730000,0,0,0
34.740000,0,0,0
34.750000,0,0,0
34.760000,0,0,0
34.770000,0,0,0
34.780000,0,0,0
34.790000,0,0,0
34.801000,0,0,0
34.811000,0,0,0
34.821000,0,0,0
34.831000,0,0,0
34.841000,0,0,0
34.851000,0,0,0
34.861000,0,0,0
34.872000,0,0,0
34.882000,0,0,0
34.892000,0,0,0
34.902000,0,0,0
34.912000,0,0,0
34.922000,0,0,0
34.933000,0,0,0
34.943000,0,0,0
34.953000,0,0,0
34.963000,0,0,0
34.973000,0,0,0
34.983000,0,0,0
34.993000,0,0,0
35.004000,0,0,0
